

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
217.842  000.368  000.368: require('nvim-tree.watcher')
218.141  000.296  000.296: require('nvim-tree.explorer.node')
218.145  002.940  000.410: require('nvim-tree.git')
218.422  000.276  000.276: require('nvim-tree.explorer.watch')
218.983  000.278  000.278: require('nvim-tree.explorer.node-builders')
219.372  000.387  000.387: require('nvim-tree.explorer.sorters')
219.676  000.302  000.302: require('nvim-tree.explorer.filters')
220.668  000.637  000.637: require('nvim-tree.view')
220.674  000.995  000.358: require('nvim-tree.live-filter')
220.679  002.254  000.293: require('nvim-tree.explorer.explore')
221.057  000.377  000.377: require('nvim-tree.explorer.reload')
221.061  006.104  000.257: require('nvim-tree.explorer')
221.064  006.635  000.237: require('nvim-tree.core')
221.458  000.393  000.393: require('nvim-tree.diagnostics')
221.931  000.231  000.231: require('nvim-tree.modified')
221.934  000.473  000.242: require('nvim-tree.renderer.components.modified')
222.247  000.312  000.312: require('nvim-tree.renderer.components.padding')
222.516  000.266  000.266: require('nvim-tree.renderer.components.icons')
222.817  000.299  000.299: require('nvim-tree.renderer.components.full-name')
223.154  000.334  000.334: require('nvim-tree.renderer.components.git')
223.667  000.511  000.511: require('nvim-tree.renderer.builder')
223.945  000.276  000.276: require('nvim-tree.marks')
223.953  009.838  000.339: require('nvim-tree.renderer')
223.958  010.194  000.356: require('nvim-tree.lib')
224.229  000.269  000.269: require('nvim-tree.actions.finders.find-file')
224.233  010.709  000.247: require('nvim-tree.actions.tree.open')
224.482  000.246  000.246: require('nvim-tree.actions.tree.toggle')
224.790  000.304  000.304: require('nvim-tree.actions.reloaders.reloaders')
225.015  000.222  000.222: require('nvim-tree.actions.root.dir-up')
225.263  000.245  000.245: require('nvim-tree.actions.tree.find-file')
225.530  000.263  000.263: require('nvim-tree.actions.finders.search-node')
225.779  000.247  000.247: require('nvim-tree.actions.tree-modifiers.collapse-all')
226.070  000.288  000.288: require('nvim-tree.actions.tree-modifiers.expand-all')
226.306  000.234  000.234: require('nvim-tree.actions.tree-modifiers.toggles')
227.007  000.354  000.354: require('nvim-tree.keymap')
227.011  000.700  000.345: require('nvim-tree.help')
227.299  000.283  000.283: require('nvim-tree.actions.fs.create-file')
227.617  000.315  000.315: require('nvim-tree.actions.fs.remove-file')
227.930  000.311  000.311: require('nvim-tree.actions.fs.trash')
228.240  000.307  000.307: require('nvim-tree.actions.fs.rename-file')
228.693  000.449  000.449: require('nvim-tree.actions.fs.copy-paste')
228.990  000.284  000.284: require('nvim-tree.actions.node.file-popup')
229.212  000.219  000.219: require('nvim-tree.actions.node.run-command')
229.481  000.266  000.266: require('nvim-tree.actions.node.system-open')
229.722  000.239  000.239: require('nvim-tree.actions.moves.sibling')
229.956  000.231  000.231: require('nvim-tree.actions.moves.parent')
230.205  000.245  000.245: require('nvim-tree.actions.moves.item')
230.473  000.260  000.260: require('nvim-tree.marks.bulk-delete')
230.722  000.247  000.247: require('nvim-tree.marks.bulk-move')
231.492  000.495  000.495: require('nvim-tree.actions.node.open-file')
231.496  000.771  000.276: require('nvim-tree.marks.navigation')
231.501  020.591  002.451: require('nvim-tree.api')
232.569  000.314  000.314: require('nvim-tree.colors')
232.878  000.305  000.305: require('nvim-tree.commands')
233.162  000.282  000.282: require('nvim-tree.actions.root.change-dir')
233.425  000.260  000.260: require('nvim-tree.legacy')
233.778  002.239  001.078: require('nvim-tree')
234.837  000.263  000.263: require('nvim-tree.actions')
237.920  090.576  021.641: sourcing /home/alex/.config/nvim/plugin/packer_compiled.lua
238.245  000.052  000.052: sourcing /usr/local/share/nvim/runtime/plugin/editorconfig.lua
238.361  000.097  000.097: sourcing /usr/local/share/nvim/runtime/plugin/man.lua
238.445  000.064  000.064: sourcing /usr/local/share/nvim/runtime/plugin/nvim.lua
238.463  002.644: loading rtp plugins
239.475  000.429  000.429: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
239.585  000.028  000.028: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
240.352  000.701  000.701: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
240.473  000.050  000.050: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/b64.nvim/plugin/b64.vim
241.516  000.280  000.280: require('diffview.lazy')
243.312  000.124  000.124: require('diffview.ffi')
243.600  000.285  000.285: require('diffview.oop')
243.645  001.204  000.794: require('diffview.async')
243.885  000.135  000.135: require('diffview.mock')
243.934  002.274  000.935: require('diffview.logger')
244.468  000.500  000.500: require('diffview.control')
244.830  000.345  000.345: require('diffview.events')
244.847  003.808  000.408: require('diffview.bootstrap')
244.870  004.000  000.192: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
245.015  000.027  000.027: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/dressing.nvim/plugin/dressing.lua
245.106  000.027  000.027: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/gitignore.nvim/plugin/gitignore.vim
245.477  000.128  000.128: require('indent_blankline.commands')
245.711  000.030  000.030: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-treesitter/autoload/nvim_treesitter.vim
245.961  000.229  000.229: require('nvim-treesitter.fold')
246.037  000.833  000.446: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
246.767  000.110  000.110: require('legendary.api.luatools')
246.775  000.355  000.245: require('legendary.ui.scratchpad')
247.026  000.827  000.472: require('legendary.api.cmds')
247.170  001.004  000.176: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/legendary.nvim/plugin/legendary.lua
247.466  000.067  000.067: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/move.nvim/plugin/move.lua
247.895  000.151  000.151: require('cmp.utils.highlight')
248.268  000.605  000.453: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
248.434  000.039  000.039: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.lua
249.734  001.185  001.185: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
250.317  000.180  000.180: require('nvim-treesitter.statusline')
250.585  000.266  000.266: require('nvim-treesitter.query_predicates')
250.589  000.624  000.178: require('nvim-treesitter')
251.026  001.098  000.474: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
251.111  000.012  000.012: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-treesitter-context/plugin/treesitter-context.vim
251.217  000.011  000.011: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
251.366  000.037  000.037: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
251.491  000.035  000.035: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/prettier.nvim/plugin/prettier.vim
251.682  000.016  000.016: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/symbols-outline.nvim/plugin/symbols-outline.vim
252.143  000.231  000.231: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
252.233  000.022  000.022: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
252.506  003.587: loading packages
253.291  000.067  000.067: require('cmp_buffer.timer')
253.297  000.298  000.231: require('cmp_buffer.buffer')
253.300  000.428  000.129: require('cmp_buffer.source')
253.302  000.471  000.044: require('cmp_buffer')
253.327  000.512  000.041: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
253.624  000.222  000.222: require('cmp_cmdline')
253.640  000.252  000.030: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
253.731  000.028  000.028: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-luasnip-choice/after/plugin/cmp_luasnip_choice.lua
253.810  000.021  000.021: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
254.104  000.224  000.224: require('cmp_path')
254.120  000.252  000.028: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
254.459  000.087  000.087: require('cmp-rg.types')
254.462  000.267  000.180: require('cmp-rg')
254.504  000.325  000.058: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-rg/after/plugin/cmp-rg.lua
254.777  000.186  000.186: require('cmp_luasnip')
254.842  000.275  000.090: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
255.290  000.213  000.213: require('cmp-buffer-lines.complete')
255.293  000.362  000.149: require('cmp-buffer-lines')
255.306  000.389  000.027: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-cmp-buffer-lines/after/plugin/cmp-buffer-lines.lua
255.309  000.748: loading after plugins
255.324  000.015: inits 3
258.654  003.330: reading ShaDa
258.691  000.037: making windows
262.154  000.044  000.044: sourcing /usr/local/share/nvim/runtime/compiler/zsh.vim
262.224  000.436  000.393: sourcing /usr/local/share/nvim/runtime/ftplugin/zsh.vim
263.607  000.165  000.165: sourcing /usr/local/share/nvim/runtime/indent/sh.vim
263.652  000.433  000.268: sourcing /usr/local/share/nvim/runtime/indent/zsh.vim
265.649  000.844  000.844: sourcing /usr/local/share/nvim/runtime/syntax/zsh.vim
286.310  000.233  000.233: require('luasnip.loaders.from_lua')
286.549  000.212  000.212: require('luasnip.loaders.from_snipmate')
294.044  000.455  000.455: require('nvim-treesitter.locals')
294.610  000.298  000.298: require('nvim-treesitter.incremental_selection')
294.850  000.186  000.186: require('nvim-treesitter.highlight')
295.396  000.462  000.462: require('editorconfig')
295.432  000.032  000.032: require('vim.fs')
295.984  000.232  000.232: require('virt-column.commands')
330.906  000.280  000.280: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
331.099  068.304: opening buffers
335.099  000.121  000.121: require('bufferline.state')
335.141  003.921: BufEnter autocommands
338.219  002.047  002.047: require('vim.filetype.detect')
340.694  000.085  000.085: sourcing /usr/local/share/nvim/runtime/ftplugin/sh.vim
341.808  000.036  000.036: sourcing /usr/local/share/nvim/runtime/indent/sh.vim
344.884  002.079  002.079: sourcing /usr/local/share/nvim/runtime/syntax/sh.vim
361.086  000.362  000.362: require('vim.uri')
361.600  000.423  000.423: require('vim._system')
366.398  000.368  000.368: require('vim._watch')
366.864  001.318  000.950: require('vim.lsp._watchfiles')
366.873  001.673  000.355: require('vim.lsp._dynamic')
383.836  041.990: editing files in windows
402.487  018.650: VimEnter autocommands
402.493  000.006: UIEnter autocommands
402.497  000.004: before starting main loop
406.603  000.337  000.337: require('bufferline.tabpages')
407.036  000.362  000.362: require('bufferline.models')
407.169  000.130  000.130: require('bufferline.pick')
407.462  000.290  000.290: require('bufferline.duplicates')
407.749  000.277  000.277: require('bufferline.diagnostics')
408.367  000.130  000.130: require('bufferline.numbers')
408.726  000.168  000.168: require('bufferline.sorters')
409.042  000.206  000.206: require('bufferline.offset')
409.163  000.116  000.116: require('bufferline.custom_area')
439.186  034.672: first screen update
439.191  000.005: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.007  000.007: --- NVIM STARTING ---
000.083  000.076: event init
000.143  000.060: early init
000.194  000.051: locale set
000.221  000.028: init first window
000.460  000.238: inits 1
000.468  000.008: window checked
000.551  000.083: parsing arguments
000.967  000.047  000.047: require('vim.shared')
001.055  000.037  000.037: require('vim._meta')
001.057  000.087  000.051: require('vim._editor')
001.058  000.172  000.038: require('vim._init_packages')
001.061  000.338: init lua interpreter
002.561  001.500: expanding arguments
002.596  000.035: inits 2
002.874  000.278: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.027  000.027: --- NVIM STARTING ---
000.212  000.185: event init
000.450  000.238: early init
000.582  000.131: locale set
000.646  000.064: init first window
001.224  000.578: inits 1
001.260  000.037: window checked
001.449  000.188: parsing arguments
002.512  000.121  000.121: require('vim.shared')
002.727  000.096  000.096: require('vim._meta')
002.732  000.212  000.115: require('vim._editor')
002.735  000.431  000.099: require('vim._init_packages')
002.743  000.863: init lua interpreter
002.908  000.165: expanding arguments
002.976  000.068: inits 2
003.647  000.672: init highlight
003.650  000.003: waiting for UI
004.147  000.497: done waiting for UI
004.179  000.033: clear screen
004.468  000.288: init default mappings & autocommands
008.212  000.113  000.113: sourcing /usr/local/share/nvim/runtime/ftplugin.vim
008.964  000.082  000.082: sourcing /usr/local/share/nvim/runtime/indent.vim
009.849  000.206  000.206: require('hinell.std')
009.874  000.404  000.197: require('hinell.bootstrap')
028.517  000.771  000.771: require('packer.util')
028.642  003.235  002.464: require('packer')
031.056  000.931  000.931: require('packer.log')
031.066  001.498  000.567: require('packer.async')
032.232  000.455  000.455: require('packer.result')
032.243  001.173  000.718: require('packer.jobs')
032.255  003.563  000.893: require('packer.plugin_utils')
033.036  000.761  000.761: require('packer.snapshot')
048.487  014.735  014.735: require('hinell.options')
051.396  002.762  002.762: require('vim.filetype')
052.338  003.843  001.080: require('hinell.filetypes')
052.587  000.243  000.243: require('hinell.plugins')
052.701  000.103  000.103: require('hinell.plugins.dressing')
052.785  000.076  000.076: require('hinell.plugins.nvim-devicons')
053.137  000.335  000.335: require('hinell.plugins.nvim-tree')
054.472  001.325  001.325: require('statuscol')
054.922  000.028  000.028: require('ffi')
054.949  000.460  000.431: require('statuscol.ffidef')
058.581  000.013  000.013: require('vim.F')
058.670  003.006  002.993: require('vim.diagnostic')
065.630  000.833  000.833: require('vim.lsp.log')
068.238  002.600  002.600: require('vim.lsp.protocol')
073.692  001.223  001.223: require('vim.lsp._snippet')
074.358  000.659  000.659: require('vim.highlight')
074.391  006.146  004.263: require('vim.lsp.util')
074.437  011.984  002.406: require('vim.lsp.handlers')
075.852  001.410  001.410: require('vim.lsp.rpc')
076.782  000.923  000.923: require('vim.lsp.sync')
078.174  001.386  001.386: require('vim.lsp.semantic_tokens')
079.681  001.501  001.501: require('vim.lsp.buf')
080.538  000.851  000.851: require('vim.lsp.diagnostic')
081.452  000.908  000.908: require('vim.lsp.codelens')
081.612  022.936  003.973: require('vim.lsp')
081.624  026.672  000.730: require('statuscol.builtin')
081.994  000.145  000.145: require('hinell.plugins.ui.themes')
082.525  000.267  000.267: require('material.util.config')
082.531  000.520  000.253: require('material')
082.977  000.443  000.443: require('material.colors')
084.479  000.662  000.662: require('vscode.config')
086.006  001.519  001.519: require('vscode.theme')
086.009  002.762  000.581: require('vscode')
086.667  000.170  000.170: require('lualine_require')
086.918  000.869  000.699: require('lualine')
088.045  000.405  000.405: require('lualine.highlight')
089.030  000.129  000.129: require('lualine.utils.mode')
093.322  000.057  000.057: require('hinell.neovim-api')
094.484  000.130  000.130: require('cmp.utils.debug')
095.152  000.443  000.443: require('cmp.utils.char')
095.169  000.682  000.238: require('cmp.utils.str')
095.912  000.242  000.242: require('cmp.utils.misc')
096.043  000.128  000.128: require('cmp.utils.buffer')
096.213  000.167  000.167: require('cmp.utils.api')
096.226  000.859  000.321: require('cmp.utils.keymap')
096.230  001.059  000.201: require('cmp.utils.feedkeys')
097.341  000.143  000.143: require('cmp.types.cmp')
097.592  000.248  000.248: require('cmp.types.lsp')
097.719  000.125  000.125: require('cmp.types.vim')
097.751  000.673  000.158: require('cmp.types')
097.757  000.937  000.264: require('cmp.config.mapping')
097.908  000.149  000.149: require('cmp.utils.cache')
098.429  000.334  000.334: require('cmp.config.compare')
098.432  000.521  000.187: require('cmp.config.default')
098.457  001.909  000.302: require('cmp.config')
098.474  002.242  000.333: require('cmp.utils.async')
098.836  000.143  000.143: require('cmp.utils.pattern')
098.840  000.365  000.223: require('cmp.context')
100.340  000.281  000.281: require('cmp.matcher')
100.346  001.036  000.755: require('cmp.entry')
100.358  001.517  000.481: require('cmp.source')
100.779  000.139  000.139: require('cmp.utils.event')
101.388  000.124  000.124: require('cmp.utils.options')
101.393  000.417  000.293: require('cmp.utils.window')
101.396  000.614  000.197: require('cmp.view.docs_view')
101.963  000.151  000.151: require('cmp.utils.autocmd')
101.973  000.576  000.425: require('cmp.view.custom_entries_view')
102.261  000.286  000.286: require('cmp.view.wildmenu_entries_view')
102.490  000.227  000.227: require('cmp.view.native_entries_view')
102.706  000.213  000.213: require('cmp.view.ghost_text_view')
102.714  002.354  000.299: require('cmp.view')
103.598  009.839  001.491: require('cmp.core')
103.813  000.130  000.130: require('cmp.config.sources')
103.944  000.129  000.129: require('cmp.config.window')
103.992  010.667  000.570: require('cmp')
104.849  000.044  000.044: require('luasnip.session')
105.240  000.387  000.387: require('luasnip-jsregexp')
105.246  000.797  000.366: require('luasnip.util.util')
105.478  000.048  000.048: require('luasnip.session.snippet_collection.source')
105.484  000.236  000.188: require('luasnip.session.snippet_collection')
106.439  000.843  000.843: require('luasnip.util._builtin_vars')
106.475  000.031  000.031: require('vim.inspect')
106.530  001.044  000.169: require('luasnip.util.environ')
106.598  000.066  000.066: require('luasnip.util.extend_decorator')
106.763  000.047  000.047: require('luasnip.loaders._caches')
107.011  000.114  000.114: require('luasnip.util.path')
107.016  000.250  000.135: require('luasnip.loaders.util')
107.026  000.425  000.129: require('luasnip.loaders')
107.149  000.118  000.118: require('luasnip.util.log')
107.401  000.037  000.037: require('luasnip.util.types')
107.493  000.090  000.090: require('luasnip.util.ext_opts')
107.558  000.063  000.063: require('luasnip.extras.filetype_functions')
107.720  000.562  000.373: require('luasnip.config')
107.724  003.729  000.480: require('luasnip')
108.592  000.333  000.333: require('luasnip.util.jsonc')
108.598  000.599  000.266: require('luasnip.loaders.from_vscode')
110.383  000.032  000.032: require('luasnip.nodes.key_indexer')
110.389  000.156  000.124: require('luasnip.nodes.util')
110.426  000.035  000.035: require('luasnip.util.events')
110.437  000.489  000.297: require('luasnip.nodes.node')
110.733  000.295  000.295: require('luasnip.nodes.insertNode')
110.880  000.144  000.144: require('luasnip.nodes.textNode')
111.018  000.135  000.135: require('luasnip.util.mark')
111.107  000.087  000.087: require('luasnip.util.pattern_tokenizer')
111.167  000.057  000.057: require('luasnip.util.dict')
111.242  000.072  000.072: require('luasnip.nodes.util.trig_engines')
111.273  001.909  000.631: require('luasnip.nodes.snippet')
111.276  001.978  000.069: require('luasnip.nodes.duplicate')
111.967  000.110  000.110: require('luasnip.util.parser.neovim_ast')
112.072  000.102  000.102: require('luasnip.util.str')
112.173  000.096  000.096: require('luasnip.util.directed_graph')
112.177  000.532  000.223: require('luasnip.util.parser.ast_utils')
112.303  000.123  000.123: require('luasnip.nodes.functionNode')
112.609  000.304  000.304: require('luasnip.nodes.choiceNode')
112.833  000.221  000.221: require('luasnip.nodes.dynamicNode')
112.893  000.057  000.057: require('luasnip.util.functions')
112.898  001.441  000.204: require('luasnip.util.parser.ast_parser')
113.182  000.283  000.283: require('luasnip.util.parser.neovim_parser')
113.211  001.848  000.124: require('luasnip.util.parser')
113.215  001.928  000.080: require('luasnip.nodes.snippetProxy')
113.304  000.088  000.088: require('luasnip.nodes.multiSnippet')
122.530  000.101  000.101: require('cmp-under-comparator')
123.901  000.137  000.137: require('cmp_nvim_lsp.source')
123.906  000.293  000.156: require('cmp_nvim_lsp')
124.747  000.126  000.126: require('nvim-autopairs._log')
124.992  000.241  000.241: require('nvim-autopairs.utils')
125.677  000.293  000.293: require('nvim-autopairs.conds')
125.684  000.521  000.228: require('nvim-autopairs.rule')
125.686  000.692  000.171: require('nvim-autopairs.rules.basic')
125.693  001.610  000.551: require('nvim-autopairs')
125.860  000.165  000.165: require('nvim-autopairs.completion.handlers')
125.864  001.954  000.179: require('nvim-autopairs.completion.cmp')
129.367  000.266  000.266: require('vim.treesitter.language')
129.376  000.813  000.547: require('vim.treesitter.query')
129.654  000.276  000.276: require('vim.treesitter._range')
129.661  001.719  000.630: require('vim.treesitter.languagetree')
129.667  002.165  000.445: require('vim.treesitter')
129.987  003.274  001.110: require('nvim-treesitter.parsers')
130.251  000.261  000.261: require('nvim-treesitter.utils')
130.257  003.929  000.393: require('nvim-treesitter.ts_utils')
130.261  004.139  000.210: require('nvim-autopairs.ts-conds')
130.264  004.274  000.134: require('nvim-autopairs.rules.ts_basic')
130.647  000.382  000.382: require('vim.treesitter.highlighter')
130.992  038.098  012.048: require('hinell.plugins.lsp.cmp')
131.035  000.039  000.039: require('hinell.plugins.tabula')
131.411  000.054  000.054: require('Comment.config')
131.822  000.186  000.186: require('Comment.ft')
131.828  000.414  000.229: require('Comment.utils')
131.972  000.142  000.142: require('Comment.opfunc')
132.056  000.082  000.082: require('Comment.extra')
132.061  000.810  000.117: require('Comment.api')
132.204  000.137  000.137: require('material.functions')
132.998  000.217  000.217: require('telescope._extensions')
133.001  000.481  000.264: require('telescope')
133.255  000.253  000.253: require('telescope.themes')
135.909  000.314  000.314: require('plenary.bit')
136.100  000.188  000.188: require('plenary.functional')
136.133  001.211  000.709: require('plenary.path')
136.142  001.492  000.281: require('plenary.strings')
136.337  000.193  000.193: require('telescope.deprecated')
137.420  000.374  000.374: require('plenary.log')
137.462  000.602  000.229: require('telescope.log')
138.491  000.510  000.510: require('plenary.job')
138.702  000.208  000.208: require('telescope.state')
138.719  001.255  000.536: require('telescope.utils')
138.727  002.388  000.531: require('telescope.sorters')
140.509  006.285  002.212: require('telescope.config')
141.304  000.344  000.344: require('plenary.window.border')
141.468  000.161  000.161: require('plenary.window')
141.630  000.160  000.160: require('plenary.popup.utils')
141.635  001.122  000.457: require('plenary.popup')
141.893  000.256  000.256: require('telescope.pickers.scroller')
142.113  000.218  000.218: require('telescope.actions.state')
142.383  000.268  000.268: require('telescope.actions.utils')
143.085  000.316  000.316: require('telescope.actions.mt')
143.114  000.729  000.413: require('telescope.actions.set')
143.717  000.318  000.318: require('telescope.config.resolve')
143.720  000.604  000.286: require('telescope.pickers.entry_display')
143.932  000.211  000.211: require('telescope.from_entry')
144.221  010.963  001.271: require('telescope.actions')
146.385  000.172  000.172: require('plenary.tbl')
146.389  000.401  000.229: require('plenary.vararg.rotate')
146.391  000.550  000.149: require('plenary.vararg')
146.559  000.167  000.167: require('plenary.errors')
146.567  000.945  000.228: require('plenary.async.async')
147.453  000.205  000.205: require('plenary.async.structs')
147.461  000.494  000.289: require('plenary.async.control')
147.470  000.733  000.239: require('plenary.async.util')
147.472  000.902  000.169: require('plenary.async.tests')
147.507  002.068  000.220: require('plenary.async')
147.825  000.315  000.315: require('telescope.debounce')
148.261  000.433  000.433: require('telescope.mappings')
148.569  000.305  000.305: require('telescope.pickers.highlights')
148.794  000.222  000.222: require('telescope.pickers.window')
149.365  000.282  000.282: require('telescope.algos.linked_list')
149.368  000.572  000.290: require('telescope.entry_manager')
149.593  000.223  000.223: require('telescope.pickers.multi')
149.616  005.392  001.254: require('telescope.pickers')
151.099  001.171  001.171: require('telescope.make_entry')
151.323  000.221  000.221: require('telescope.finders.async_static_finder')
152.146  000.185  000.185: require('plenary.class')
152.164  000.585  000.401: require('telescope._')
152.166  000.840  000.255: require('telescope.finders.async_oneshot_finder')
152.410  000.243  000.243: require('telescope.finders.async_job_finder')
152.417  002.800  000.324: require('telescope.finders')
154.309  001.891  001.891: require('gitignore.templates')
154.385  000.073  000.073: require('gitignore.order')
154.812  022.606  000.753: require('gitignore')
155.236  000.401  000.401: require('vim._inspector')
155.240  024.203  000.249: require('hinell.plugins.legendary')
155.432  000.187  000.187: require('hinell.plugins.ui.telescope')
155.490  000.053  000.053: require('hinell.plugins.ui.telescope-tabs')
156.113  000.464  000.464: require('catppuccin')
156.431  000.174  000.174: require('catppuccin.lib.hashing')
158.166  002.531  001.892: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim/colors/catppuccin-frappe.vim
159.462  000.213  000.213: require('catppuccin.utils.lualine')
159.624  000.159  000.159: require('catppuccin.palettes')
159.785  000.158  000.158: require('catppuccin.palettes.frappe')
164.096  000.116  000.116: require('legendary.vendor.lazy')
164.126  000.424  000.308: require('legendary')
164.439  000.163  000.163: require('mason-core.path')
165.002  000.270  000.270: require('mason-core.functional')
165.314  000.106  000.106: require('mason-core.functional.data')
165.325  000.303  000.197: require('mason-core.functional.function')
165.464  000.124  000.124: require('mason-core.functional.relation')
165.603  000.129  000.129: require('mason-core.functional.logic')
165.625  001.183  000.358: require('mason-core.platform')
165.796  000.169  000.169: require('mason.settings')
165.801  001.673  000.157: require('mason')
165.837  000.034  000.034: require('hinell.plugins.mason')
166.287  000.444  000.444: require('telescope.builtin')
166.325  000.035  000.035: require('hinell.plugins.base64')
166.434  000.107  000.107: require('b64')
166.952  000.223  000.223: require('legendary.vendor.middleclass')
167.087  000.131  000.131: require('legendary.util')
167.710  000.154  000.154: require('legendary.config')
167.721  000.290  000.136: require('legendary.api.cache')
167.728  000.464  000.174: require('legendary.log')
167.731  000.643  000.179: require('legendary.toolbox')
167.873  000.140  000.140: require('legendary.vendor.sorter')
167.890  001.365  000.228: require('legendary.data.itemlist')
167.894  001.453  000.087: require('legendary.data.state')
168.111  000.106  000.106: require('legendary.data.filters')
168.120  000.221  000.115: require('legendary.data.function')
168.501  000.263  000.263: require('legendary.data.autocmd')
168.510  000.378  000.114: require('legendary.data.augroup')
168.863  000.223  000.223: require('legendary.data.keymap')
169.065  000.200  000.200: require('legendary.data.command')
169.132  000.620  000.196: require('legendary.data.itemgroup')
169.474  000.324  000.324: require('hinell.nvim-keymaps')
169.841  000.007  000.007: require('vim.keymap')
172.457  000.066  000.066: require('hinell.plugins.editor')
174.120  000.206  000.206: require('hinell.plugins.lsp')
174.426  000.084  000.084: require('hinell.plugins.diffview')
174.586  000.054  000.054: require('hinell.plugins.markdown')
174.715  165.467  032.670: require('hinell')
174.726  165.507  000.041: sourcing /home/alex/.config/nvim/init.vim
174.775  004.606: sourcing vimrc file(s)
176.003  000.832  000.832: sourcing /usr/local/share/nvim/runtime/filetype.lua
176.430  000.097  000.097: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
176.569  000.466  000.369: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
178.234  000.165  000.165: sourcing /usr/local/share/nvim/runtime/plugin/gzip.vim
178.698  000.159  000.159: sourcing /usr/local/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
178.796  000.547  000.388: sourcing /usr/local/share/nvim/runtime/plugin/matchit.vim
178.949  000.138  000.138: sourcing /usr/local/share/nvim/runtime/plugin/matchparen.vim
179.280  000.317  000.317: sourcing /usr/local/share/nvim/runtime/plugin/netrwPlugin.vim
179.447  000.010  000.010: sourcing /home/alex/.local/share/nvim/rplugin.vim
179.455  000.147  000.137: sourcing /usr/local/share/nvim/runtime/plugin/rplugin.vim
179.521  000.052  000.052: sourcing /usr/local/share/nvim/runtime/plugin/shada.vim
179.562  000.020  000.020: sourcing /usr/local/share/nvim/runtime/plugin/spellfile.vim
179.674  000.093  000.093: sourcing /usr/local/share/nvim/runtime/plugin/tarPlugin.vim
179.769  000.072  000.072: sourcing /usr/local/share/nvim/runtime/plugin/tohtml.vim
179.803  000.014  000.014: sourcing /usr/local/share/nvim/runtime/plugin/tutor.vim
179.963  000.143  000.143: sourcing /usr/local/share/nvim/runtime/plugin/zipPlugin.vim
184.137  003.363  003.363: require('plenary.filetype')
189.426  000.097  000.097: require('lualine.extensions.nerdtree')
189.858  000.047  000.047: require('bufferline.lazy')
190.114  000.247  000.247: require('bufferline.commands')
191.901  001.781  001.781: require('bufferline.config')
191.905  002.322  000.246: require('bufferline')
